"ideal.est","ideal.prec","ideal.lo","ideal.hi","theta.est","theta.prec","theta.lo","theta.hi","cf.est","name","state","party","col","female","presvoteshare","ideal.norm","theta.norm","cf.norm","thetaD1","thetaD2","thetaD1.norm","thetaD2.norm"
1.13927386170973,461.976766081226,1.05015025288176,1.23005481898663,0.494427881875717,6.99655525198539,-0.300706455591091,1.21240555488806,1.04205742997048,"Moran (KS)","KS","R","#FF0000",0,0.605163948713514,0.172724214545439,0.275192064114357,0.803705984820011,0.487483765966093,0.111529295016229,0.196868937004296,0.0631405539914343
-1.33040789693358,214.860438889138,-1.4696675805414,-1.2013957974734,-0.872325014900906,28.2219882604927,-1.24344340941545,-0.483288869233878,-1.06124465336132,"Moseley-Braun (IL)","IL","D","#0000FF",1,0.415388952024946,-0.319776574598653,-1.15433192783873,-0.61693527288887,-0.768699586371039,0.360651454149422,-0.958110749107165,0.68523774302239
-1.24744928366929,269.700157147528,-1.36827729076001,-1.1350970870246,-0.360162552659622,18.4264258555498,-0.79514591756749,0.0962569298697383,-0.550507950872909,"Moynihan (NY)","NY","D","#0000FF",0,0.367506109043404,-0.123704304921689,0.124161250356105,0.711833259188261,-0.231330531583259,0.214539797064849,0.429021378648301,0.345028040742035
0.962917165459676,786.871399331356,0.896055391722981,1.0344962876365,0.514797516656217,26.0733739111075,0.119575785796486,0.878801236479199,0.548024849993127,"Murkowski (AK)","AK","R","#FF0000",0,0.619943618897934,-0.151762476021711,0.328480516489002,-0.959506605396577,0.528563262352998,-0.0471792401592638,0.314206802575475,-0.346992038936908
0.443649845114363,2646.35955118918,0.40196884382894,0.478546756685706,0.15864933138565,19.1719077055232,-0.279490443374003,0.608331045259474,0.543479933895866,"Murkowski (AK)","AK","R","#FF0000",1,0.619943618897934,-1.10718598917039,-0.603229149080262,-0.975727505816821,0.198879100452257,0.215079382760851,-0.627490133183132,0.330733383436294
-1.69078827929945,20.8279450701321,-2.18191816294352,-1.30986163525023,-0.478130601421517,5.80887146205877,-1.27314664917562,0.277468552260652,-1.40187989744759,"Murphy (CT)","CT","D","#0000FF",0,0.4100290382252,-1.17153381519305,-0.170318249228902,-1.50315588529633,-0.542772318340162,-0.93495144365273,-0.374915700509857,-2.3314734826925
-1.30023126207953,633.021999391377,-1.37805177635439,-1.22536200450875,-0.678180840958185,145.260238457482,-0.845096242690471,-0.519436920432136,-1.18000467376656,"Murray (WA)","WA","D","#0000FF",1,0.439667426779259,-0.248454248269536,-0.669696640656934,-0.925909695941816,-0.686990127994403,0.03739361929569,-0.747190872262952,-0.0674431446614981
-0.198591631294222,2738.39169407176,-0.235402183419061,-0.163013509131386,-0.0811293586877115,27.367847860404,-0.441522123474039,0.301668411735894,-0.279343360610648,"Nelson (NE)","NE","D","#0000FF",0,0.622640210625708,2.35526553771623,0.820702018732331,1.41731413181511,-0.0103875952777548,0.221506303630935,0.999350173392594,0.361249012922307
-0.888588889165284,1008.7700247527,-0.950714111724813,-0.828971159655006,-0.166745151612393,50.3694218196368,-0.460217415667463,0.100956755846984,-0.619221938272337,"Nelson (FL)","FL","D","#0000FF",0,0.495026760032763,0.724460451924135,0.606982319867756,0.533062116004213,-0.147574573496221,0.0278175388484877,0.645223966643162,-0.0897403079608621
1.71761194184091,257.983598519807,1.60442370435056,1.84221060659794,0.730154576500863,51.5690311498963,0.451452998402189,0.993071411335898,0.890973534436092,"Nickles (OK)","OK","R","#FF0000",0,0.626938165718582,1.23683469994849,0.891870314624293,0.264484407981066,0.553711996816619,-0.625180540738286,0.386040663341065,-1.84065570271089
